1.000000000000000000e+00
1.765063629436858017e+00
3.270401047421728435e+00
1.065358496206314065e+00
6.277977411704855903e-01
9.121656515647667829e-02
8.848712642352336843e-02
8.174135295326411671e-03
8.847642349614754861e-03
5.720017450758072995e-04
6.144087654193443240e-04
2.941799879676123666e-05
3.110783151837259530e-05
1.150199466137847821e-06
