1.000000000000000000e+00
1.320997814745181465e-01
1.801338981656864513e-01
9.698100139357778218e-03
9.741498003536960132e-03
3.233773546816169934e-04
3.385890939429219977e-04
7.510905224886121666e-06
7.750135150828789925e-06
